,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
11,MLS Listing,,Condo/Co-op,1998 Broadway #807,San Francisco,CA,94109,1299000.0,2.0,2.0,San Francisco,1030.0,15195.0,1964.0,83.0,1261.0,1288.0,Active,,,http://www.redfin.com/CA/San-Francisco/1998-Broadway-94109/unit-807/home/1865773,San Francisco MLS,421583886,N,Y,37.7953251,-122.4298254
12,MLS Listing,,Single Family Residential,618 Mangels Ave,San Francisco,CA,94127,1775000.0,3.0,3.0,San Francisco,1920.0,3746.0,1912.0,89.0,924.0,,Active,,,http://www.redfin.com/CA/San-Francisco/618-Mangels-Ave-94127/home/1719034,San Francisco MLS,421582030,N,Y,37.7332736,-122.4516557
13,MLS Listing,,Multi-Family (2-4 Unit),1382 - 1384 10th Ave,San Francisco,CA,94122,2788888.0,0.0,,San Francisco,3622.0,3000.0,1986.0,1.0,770.0,,Active,,,http://www.redfin.com/CA/San-Francisco/1382-10th-Ave-94122/home/1866976,San Francisco MLS,421609162,N,Y,37.7624591,-122.4669914
14,MLS Listing,,Condo/Co-op,250 King St #848,San Francisco,CA,94107,699000.0,1.0,1.0,San Francisco,798.0,213232.0,2004.0,1.0,876.0,812.0,Active,November-6-2021 02:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-848/home/22889816,San Francisco MLS,421600938,N,Y,37.7781222,-122.3932903
15,MLS Listing,,Single Family Residential,1617 Treat Ave,San Francisco,CA,94110,1695000.0,3.0,1.0,Bernal Heights,1314.0,2750.0,1910.0,1.0,1290.0,,Active,November-6-2021 02:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1617-Treat-Ave-94110/home/1327457,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973042,N,Y,37.7446179,-122.4121056
16,MLS Listing,,Single Family Residential,3741 Scott St,San Francisco,CA,94123,3495000.0,3.0,3.5,San Francisco,2653.0,2343.0,1926.0,1.0,1317.0,,Active,November-3-2021 04:30 PM,November-3-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/3741-Scott-St-94123/home/1699801,San Francisco MLS,421606233,N,Y,37.8044842,-122.4423349
17,MLS Listing,,Vacant Land,1235 Sansome St,SAN FRANCISCO,CA,94111,1498000.0,,,SAN FRANCISCO,,6866.0,,1.0,,,Active,,,http://www.redfin.com/CA/San-Francisco/1235-Sansome-St-94111/home/112390042,MLSListings,ML81868930,N,Y,37.8015613,-122.4030781
18,MLS Listing,,Single Family Residential,98 Laidley St,San Francisco,CA,94131,2350000.0,2.0,1.5,San Francisco,1600.0,2644.0,1913.0,1.0,1469.0,,Active,November-6-2021 12:00 PM,November-6-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/98-Laidley-St-94131/home/948944,San Francisco MLS,421599678,N,Y,37.7403471,-122.4309604
19,MLS Listing,,Condo/Co-op,445 Broderick St,SAN FRANCISCO,CA,94117,1398000.0,3.0,1.0,SAN FRANCISCO,1335.0,,1900.0,1.0,1047.0,400.0,Active,November-6-2021 02:00 PM,November-6-2021 04:30 PM,http://www.redfin.com/CA/San-Francisco/445-Broderick-St-94117/home/22043455,MLSListings,ML81868913,N,Y,37.774412,-122.439682
20,MLS Listing,,Condo/Co-op,241 San Jose Ave,San Francisco,CA,94110,1199000.0,4.0,2.0,Inner Mission,1550.0,2247.0,1904.0,1.0,774.0,,Active,November-13-2021 12:00 PM,November-13-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/241-San-Jose-Ave-94110/home/177044425,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972998,N,Y,37.7514524,-122.4213491
21,MLS Listing,,Multi-Family (2-4 Unit),72-74 Park St,San Francisco,CA,94110,1199000.0,,,San Francisco,2144.0,2500.0,1907.0,1.0,559.0,,Active,,,http://www.redfin.com/CA/San-Francisco/72-Park-St-94110/unit-74/home/1472361,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972990,N,Y,37.7364656,-122.424956
22,MLS Listing,,Multi-Family (2-4 Unit),559 - 561 Minna St,San Francisco,CA,94103,1699000.0,8.0,8.0,San Francisco,3038.0,1873.0,1911.0,1.0,559.0,,Active,,,http://www.redfin.com/CA/San-Francisco/559-Minna-St-94103/home/1791476,San Francisco MLS,421607184,N,Y,37.7793729,-122.4093764
23,MLS Listing,,Multi-Family (5+ Unit),569 - 571 Arguello Blvd,San Francisco,CA,94118,2089000.0,0.0,,San Francisco,4288.0,3000.0,1953.0,1.0,487.0,,Active,,,http://www.redfin.com/CA/San-Francisco/569-Arguello-Blvd-94118/home/615937,San Francisco MLS,421609017,N,Y,37.7798762,-122.4591743
24,MLS Listing,,Condo/Co-op,701 Hampshire St #4,San Francisco,CA,94110,595000.0,1.0,1.0,San Francisco,,,1961.0,1.0,,422.0,Active,,,http://www.redfin.com/CA/San-Francisco/701-Hampshire-St-94110/unit-4/home/174960159,San Francisco MLS,421608976,N,Y,37.7603979,-122.4078827
25,MLS Listing,,Single Family Residential,763 University St,San Francisco,CA,94134,1650000.0,4.0,5.0,San Francisco,3161.0,2996.0,1963.0,1.0,522.0,,Active,,,http://www.redfin.com/CA/San-Francisco/763-University-St-94134/home/1901521,San Francisco MLS,421606915,N,Y,37.7207461,-122.4114862
26,MLS Listing,,Multi-Family (2-4 Unit),2831 - 2835 Folsom St,San Francisco,CA,94110,899000.0,8.0,4.0,San Francisco,3000.0,1598.0,1908.0,1.0,300.0,,Active,,,http://www.redfin.com/CA/San-Francisco/2831-Folsom-St-94110/home/796906,San Francisco MLS,421607668,N,Y,37.7520111,-122.413796
27,MLS Listing,,Single Family Residential,345 Day St,San Francisco,CA,94131,1795000.0,2.0,1.0,San Francisco,1400.0,2848.0,1924.0,1.0,1282.0,,Active,,,http://www.redfin.com/CA/San-Francisco/345-Day-St-94131/home/2028142,San Francisco MLS,421608614,N,Y,37.7425633,-122.4298053
28,MLS Listing,,Condo/Co-op,55 Oak St #210,San Francisco,CA,94102,850000.0,1.0,1.0,San Francisco,723.0,10227.0,2021.0,1.0,1176.0,802.0,Active,,,http://www.redfin.com/CA/San-Francisco/55-Oak-St-94102/unit-210/home/177030898,San Francisco MLS,421608861,N,Y,37.7750848,-122.4200908
29,MLS Listing,,Single Family Residential,166 Shakespeare St,SAN FRANCISCO,CA,94112,1150000.0,5.0,2.0,SAN FRANCISCO,2033.0,2500.0,1928.0,1.0,566.0,,Active,,,http://www.redfin.com/CA/San-Francisco/166-Shakespeare-St-94112/home/2009543,MLSListings,ML81868826,N,Y,37.7090576,-122.4635634
30,MLS Listing,,Single Family Residential,1473 Hudson Ave,San Francisco,CA,94124,1999000.0,4.0,4.0,San Francisco,2745.0,2996.0,1933.0,1.0,728.0,,Active,,,http://www.redfin.com/CA/San-Francisco/1473-Hudson-Ave-94124/home/1293132,San Francisco MLS,421608777,N,Y,37.7385214,-122.3859962
31,MLS Listing,,Single Family Residential,3025 Laguna St,San Francisco,CA,94123,1750000.0,2.0,1.0,San Francisco,1560.0,2173.0,1912.0,1.0,1122.0,,Active,,,http://www.redfin.com/CA/San-Francisco/3025-Laguna-St-94123/unit-A/home/563004,San Francisco MLS,421608806,N,Y,37.7989937,-122.4310546
32,MLS Listing,,Condo/Co-op,3620 Market St #6,San Francisco,CA,94131,1575000.0,2.0,2.5,San Francisco,1114.0,9846.0,1987.0,1.0,1414.0,545.0,Active,,,http://www.redfin.com/CA/San-Francisco/3620-Market-St-94131/unit-6/home/1873378,San Francisco MLS,421608664,N,Y,37.7556977,-122.4416295
33,MLS Listing,,Condo/Co-op,1360 Montgomery St #11,San Francisco,CA,94133,3250000.0,2.0,2.0,San Francisco,1550.0,,1936.0,1.0,2097.0,1172.0,Active,,,http://www.redfin.com/CA/San-Francisco/1360-Montgomery-St-94133/unit-11/home/1466173,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972886,N,Y,37.8017784,-122.4044008
34,MLS Listing,,Single Family Residential,742 Cabrillo St,SAN FRANCISCO,CA,94118,1745000.0,4.0,3.0,SAN FRANCISCO,2210.0,1872.0,1900.0,1.0,790.0,,Active,,,http://www.redfin.com/CA/San-Francisco/742-Cabrillo-St-94118/home/1937934,MLSListings,ML81868810,N,Y,37.7754477,-122.4667657
35,MLS Listing,,Condo/Co-op,1800 Bryant St #112,San Francisco,CA,94110,899000.0,1.0,2.0,San Francisco,889.0,14972.0,2000.0,1.0,1011.0,531.0,Active,,,http://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-112/home/1355938,San Francisco MLS,421608731,N,Y,37.7641196,-122.4108749
36,MLS Listing,,Single Family Residential,38 Avila St,San Francisco,CA,94301,3495000.0,3.0,3.0,San Francisco,,2495.0,1924.0,1.0,,,Active,November-3-2021 04:30 PM,November-3-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/38-Avila-St-94123/home/1401129,San Francisco MLS,421607469,N,Y,37.8008686,-122.4402291
37,MLS Listing,,Condo/Co-op,1825 Turk St #306,San Francisco,CA,94115,1395000.0,3.0,2.0,San Francisco,1318.0,4903.0,1988.0,1.0,1058.0,500.0,Active,,,http://www.redfin.com/CA/San-Francisco/1825-Turk-Blvd-94115/unit-306/home/592747,San Francisco MLS,421605487,N,Y,37.7792854,-122.4395676
38,MLS Listing,,Single Family Residential,190 Ewing Ter,San Francisco,CA,94118,2995000.0,4.0,3.5,San Francisco,2859.0,2195.0,1939.0,1.0,1048.0,,Active,November-4-2021 05:00 PM,November-4-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/190-Ewing-Ter-94118/home/1643343,San Francisco MLS,421606881,N,Y,37.7806077,-122.4489566
39,MLS Listing,,Multi-Family (5+ Unit),15 - 27 Alhambra St,San Francisco,CA,94123,5275000.0,0.0,,San Francisco,7800.0,5186.0,1927.0,1.0,676.0,,Active,,,http://www.redfin.com/CA/San-Francisco/15-Alhambra-St-94123/home/1383294,San Francisco MLS,421606627,N,Y,37.802693,-122.437441
40,MLS Listing,,Condo/Co-op,451 Donahue St #414,SAN FRANCISCO,CA,94124,690000.0,1.0,1.0,SAN FRANCISCO,744.0,,2015.0,1.0,927.0,629.0,Active,,,http://www.redfin.com/CA/San-Francisco/451-Donahue-St-94124/unit-414/home/109464540,MLSListings,ML81868768,N,Y,37.7288191,-122.3697461
41,MLS Listing,,Condo/Co-op,3620 19th St #26,San Francisco,CA,94110,1598000.0,3.0,2.0,San Francisco,1370.0,39396.0,2008.0,1.0,1166.0,720.0,Active,November-6-2021 11:00 AM,November-6-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/3620-19th-St-94110/unit-26/home/23424258,San Francisco MLS,421607557,N,Y,37.7601561,-122.4243176
42,MLS Listing,,Condo/Co-op,530 Sanchez St #2,San Francisco,CA,94114,3100000.0,3.0,3.5,San Francisco,2042.0,2624.0,2014.0,1.0,1518.0,200.0,Active,November-6-2021 11:00 AM,November-6-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/530-Sanchez-St-94114/unit-2/home/56483776,San Francisco MLS,421605489,N,Y,37.7605991,-122.4307888
43,MLS Listing,,Condo/Co-op,378 Arguello Blvd,San Francisco,CA,94118,2695000.0,3.0,2.5,San Francisco,2356.0,2996.0,1917.0,1.0,1144.0,,Active,November-3-2021 04:00 PM,November-3-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/378-Arguello-Blvd-94118/home/2015798,San Francisco MLS,421596440,N,Y,37.7842905,-122.4589693
44,MLS Listing,,Condo/Co-op,280 Spear St Unit 8F,San Francisco,CA,94105,1650000.0,2.0,2.0,San Francisco,1305.0,47916.0,,1.0,1264.0,1252.0,Active,,,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-8F/home/175563253,San Francisco MLS,421608682,N,Y,37.7904356,-122.3918209
45,MLS Listing,,Single Family Residential,850 Steiner St,San Francisco,CA,94117,5125000.0,4.0,5.0,San Francisco,4125.0,3023.0,1899.0,1.0,1242.0,,Active,November-4-2021 05:00 PM,November-4-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/850-Steiner-St-94117/home/148090985,San Francisco MLS,421608231,N,Y,37.7772399,-122.4330086
46,MLS Listing,,Single Family Residential,622 41st Ave,San Francisco,CA,94121,1195000.0,3.0,1.0,San Francisco,1540.0,2996.0,1923.0,1.0,776.0,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/622-41st-Ave-94121/home/1228831,San Francisco MLS,421608580,N,Y,37.776897,-122.5015365
47,MLS Listing,,Condo/Co-op,181 Fremont Unit 56B,San Francisco,CA,94105,5900000.0,2.0,2.5,San Francisco,2226.0,,2018.0,2.0,2650.0,3051.0,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-56B/home/167299428,San Francisco MLS,421608610,N,Y,37.7898082,-122.3953565
48,MLS Listing,,Single Family Residential,655 Andover St,San Francisco,CA,94110,1299000.0,2.0,1.0,Bernal Heights,1125.0,1751.0,1926.0,2.0,1155.0,,Active,,,http://www.redfin.com/CA/San-Francisco/655-Andover-St-94110/home/1423227,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972831,N,Y,37.7353665,-122.4166078
49,MLS Listing,,Condo/Co-op,950 Tennessee St #125,San Francisco,CA,94107,1689000.0,2.0,2.0,San Francisco,1419.0,,2020.0,2.0,1190.0,764.0,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-125/home/175051409,San Francisco MLS,421608636,N,Y,37.7596747,-122.3898245
50,MLS Listing,,Condo/Co-op,965 Folsom St #303,San Francisco,CA,94107,1100000.0,1.0,1.0,San Francisco,1199.0,8332.0,2000.0,2.0,917.0,700.0,Active,,,http://www.redfin.com/CA/San-Francisco/965-Folsom-St-94107/unit-303/home/12396796,San Francisco MLS,421606966,N,Y,37.7789664,-122.4044726
51,MLS Listing,,Condo/Co-op,335 Berry St #505,San Francisco,CA,94158,303285.0,1.0,1.0,San Francisco,730.0,29040.0,2009.0,2.0,415.0,555.0,Active,,,http://www.redfin.com/CA/San-Francisco/335-Berry-St-94158/unit-505/home/28939143,San Francisco MLS,421606933,N,Y,37.7730819,-122.3962416
52,MLS Listing,,Condo/Co-op,950 Tennessee St #101,San Francisco,CA,94107,995000.0,1.0,1.0,San Francisco,846.0,,2020.0,2.0,1176.0,577.0,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-101/home/170136838,San Francisco MLS,421608618,N,Y,37.759674,-122.389824
53,MLS Listing,,Condo/Co-op,219 - 223 Clayton St #221,San Francisco,CA,94117,1495000.0,2.0,1.5,San Francisco,1705.0,2652.0,1914.0,2.0,877.0,322.0,Active,,,http://www.redfin.com/CA/San-Francisco/219-Clayton-St-94117/unit-221/home/177014390,San Francisco MLS,421607790,N,Y,37.7731588,-122.4495672
54,MLS Listing,,Condo/Co-op,2002 3rd St #214,San Francisco,CA,94107,998000.0,2.0,2.0,San Francisco,1358.0,16636.0,2002.0,3.0,735.0,690.0,Active,November-3-2021 02:00 PM,November-3-2021 03:30 PM,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-214/home/12398021,San Francisco MLS,421607690,N,Y,37.763914,-122.3891164
55,MLS Listing,,Condo/Co-op,1363 - 1365 Greenwich St #1363,San Francisco,CA,94109,1625000.0,3.0,1.5,San Francisco,1459.0,3644.0,1907.0,3.0,1114.0,,Active,November-3-2021 04:00 PM,November-3-2021 05:30 PM,http://www.redfin.com/CA/San-Francisco/1363-Greenwich-St-94109/unit-1363/home/177009851,San Francisco MLS,421607856,N,Y,37.8004218,-122.4220622
56,MLS Listing,,Condo/Co-op,1896 Pacific Ave #204,San Francisco,CA,94109,3200000.0,3.0,3.5,San Francisco,2771.0,,1924.0,3.0,1155.0,1745.0,Active,,,http://www.redfin.com/CA/San-Francisco/1896-Pacific-Ave-94109/unit-204/home/1974066,San Francisco MLS,421607984,N,Y,37.7947146,-122.4264416
57,MLS Listing,,Single Family Residential,2580 Mcallister St,San Francisco,CA,94118,1729000.0,6.0,3.0,San Francisco,3365.0,2125.0,1900.0,3.0,514.0,,Active,November-4-2021 05:00 PM,November-4-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/2580-McAllister-St-94118/home/1484163,San Francisco MLS,421606513,N,Y,37.7757296,-122.4546191
58,MLS Listing,,Single Family Residential,8 Joy St,San Francisco,CA,94110,1050000.0,4.0,2.5,San Francisco,1658.0,1750.0,1999.0,3.0,633.0,,Active,November-7-2021 01:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/8-Joy-St-94110/home/1094862,San Francisco MLS,421608495,N,Y,37.743829,-122.406575
59,MLS Listing,,Condo/Co-op,8 Buchanan St #902,San Francisco,CA,94102,1275000.0,2.0,2.0,San Francisco,884.0,21140.0,2014.0,3.0,1442.0,685.0,Active,November-6-2021 11:30 AM,November-6-2021 01:30 PM,http://www.redfin.com/CA/San-Francisco/8-Buchanan-St-94102/unit-902/home/110051404,San Francisco MLS,421607301,N,Y,37.7699851,-122.4265079
60,MLS Listing,,Single Family Residential,268 Summit Way,San Francisco,CA,94132,1495000.0,3.0,2.5,San Francisco,2001.0,2040.0,2016.0,3.0,747.0,250.0,Active,November-6-2021 02:30 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/268-Summit-Way-94132/home/110052106,San Francisco MLS,421608489,N,Y,37.7150004,-122.4774009
61,MLS Listing,,Single Family Residential,615 11th Ave,San Francisco,CA,94118,1999000.0,3.0,1.5,San Francisco,2538.0,2374.0,1915.0,3.0,788.0,,Active,,,http://www.redfin.com/CA/San-Francisco/615-11th-Ave-94118/home/1228801,San Francisco MLS,421608463,N,Y,37.7766318,-122.4696009
62,MLS Listing,,Single Family Residential,69 Aloha Ave,San Francisco,CA,94122,1749000.0,4.0,2.5,San Francisco,1962.0,2531.0,,4.0,891.0,,Active,,,http://www.redfin.com/CA/San-Francisco/69-Aloha-Ave-94122/home/1360012,San Francisco MLS,421608259,N,Y,37.7575574,-122.4712372
63,MLS Listing,,Single Family Residential,1270 Brussels St,San Francisco,CA,94134,1235000.0,3.0,2.5,San Francisco,1914.0,3000.0,1940.0,4.0,645.0,,Active,November-6-2021 02:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1270-Brussels-St-94134/home/783302,San Francisco MLS,421608441,N,Y,37.7165194,-122.4013529
64,MLS Listing,,Condo/Co-op,162 9th Ave,San Francisco,CA,94118,2250000.0,3.0,3.0,San Francisco,2195.0,3027.0,1900.0,4.0,1025.0,350.0,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/162-9th-Ave-94118/home/173332535,BAREIS,421607805,N,Y,37.7853808,-122.4676219
65,MLS Listing,,Multi-Family (2-4 Unit),1235 - 1237 45th Ave,San Francisco,CA,94122,1699000.0,5.0,3.0,San Francisco,2200.0,2996.0,1912.0,4.0,772.0,,Active,November-6-2021 02:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1235-45th-Ave-94122/unit-1237/home/1948959,San Francisco MLS,421608420,N,Y,37.7634907,-122.5053983
66,MLS Listing,,Condo/Co-op,1896 Pacific Ave #504,San Francisco,CA,94109,3300000.0,3.0,3.5,San Francisco,2631.0,8537.0,1924.0,4.0,1254.0,1700.0,Active,,,http://www.redfin.com/CA/San-Francisco/1896-Pacific-Ave-94109/unit-504/home/2003208,San Francisco MLS,421607305,N,Y,37.7947146,-122.4264416
67,MLS Listing,,Single Family Residential,931 Prague St,San Francisco,CA,94112,1099000.0,4.0,1.0,San Francisco,1980.0,3114.0,1924.0,4.0,555.0,,Active,,,http://www.redfin.com/CA/San-Francisco/931-Prague-St-94112/home/797507,San Francisco MLS,421605030,N,Y,37.7099442,-122.4355986
68,MLS Listing,,Condo/Co-op,2001 Mcallister St #143,San Francisco,CA,94118,795000.0,1.0,1.0,San Francisco,686.0,98109.0,2002.0,4.0,1159.0,725.0,Active,,,http://www.redfin.com/CA/San-Francisco/2001-McAllister-St-94118/unit-143/home/12398013,San Francisco MLS,421607991,N,Y,37.776448,-122.4460603
69,MLS Listing,,Condo/Co-op,55 Red Rock Way Unit 104O,San Francisco,CA,94131,499000.0,0.0,1.0,San Francisco,592.0,7396.0,1972.0,4.0,843.0,516.0,Active,,,http://www.redfin.com/CA/San-Francisco/55-Red-Rock-Way-94131/unit-104O/home/1880669,San Francisco MLS,421606514,N,Y,37.7459864,-122.4410176
70,MLS Listing,,Condo/Co-op,101 Crescent Way #2109,SAN FRANCISCO,CA,94134,799000.0,2.0,2.0,SAN FRANCISCO,1063.0,,2001.0,4.0,752.0,552.0,Active,,,http://www.redfin.com/CA/San-Francisco/101-Crescent-Way-94134/unit-2109/home/900170,MLSListings,ML81868600,N,Y,37.7108372,-122.3893377
71,MLS Listing,,Condo/Co-op,488 Folsom #5402,San Francisco,CA,94105,11750000.0,3.0,3.5,San Francisco,4312.0,,2019.0,4.0,2725.0,2489.0,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-5402/home/169571742,San Francisco MLS,421607621,N,Y,37.7877451,-122.3945599
72,MLS Listing,,Single Family Residential,230 Victoria St,SAN FRANCISCO,CA,94132,1150000.0,3.0,2.0,SAN FRANCISCO,1450.0,2495.0,1942.0,4.0,793.0,,Active,November-6-2021 02:00 PM,November-6-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/230-Victoria-St-94132/home/948588,MLSListings,ML81868586,N,Y,37.714909,-122.4651011
73,MLS Listing,,Single Family Residential,2465 15th Ave,San Francisco,CA,94116,1895000.0,4.0,3.0,San Francisco,2823.0,3375.0,1970.0,4.0,671.0,,Active,November-7-2021 02:00 PM,November-7-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2465-15th-Ave-94116/home/1574255,San Francisco MLS,421608285,N,Y,37.742125,-122.4716293
74,MLS Listing,,Condo/Co-op,631 Ofarrell St #1905,San Francisco,CA,94109,469000.0,0.0,1.0,San Francisco,546.0,18438.0,1930.0,4.0,859.0,800.0,Active,,,http://www.redfin.com/CA/San-Francisco/631-O-Farrell-St-94109/unit-1905/home/1450861,San Francisco MLS,421597945,N,Y,37.7852037,-122.4151808
75,MLS Listing,,Condo/Co-op,"2 Fallon Pl Unit 24,25",San Francisco,CA,94133,1395000.0,1.0,1.5,San Francisco,1174.0,21923.0,1980.0,4.0,1188.0,1443.0,Active,,,http://www.redfin.com/CA/San-Francisco/2-Fallon-Pl-94133/unit-24-25/home/177014447,San Francisco MLS,421594577,N,Y,37.797786,-122.4132891
76,MLS Listing,,Multi-Family (2-4 Unit),1227 - 1229 Florida St,San Francisco,CA,94110,1495000.0,6.0,3.0,San Francisco,1616.0,2000.0,1920.0,4.0,925.0,,Active,November-6-2021 11:00 AM,November-6-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/1227-Florida-St-94110/home/736191,San Francisco MLS,421607529,N,Y,37.7522842,-122.4097455
